scientificName,taxonConceptID,dataResourceUid,stateProvince,country,zones
Prasophyllum hectorii,NZOR-6-22555,dr2153,South Auckland,New Zealand,
Prasophyllum hectorii,NZOR-6-22555,dr2153,Taranaki Land District,New Zealand,
Prasophyllum hectorii,NZOR-6-22555,dr2153,Wellington Land District,New Zealand,
Prasophyllum hectorii,NZOR-6-22555,dr2153,,New Zealand,
Prasophyllum incompositum,https://id.biodiversity.org.au/name/apni/117507,dr15860,Queensland,Australia,
Prasophyllum innubum,https://id.biodiversity.org.au/name/apni/204873,dr15860,New South Wales,Australia,
Prasophyllum innubum,https://id.biodiversity.org.au/name/apni/204873,dr15861,New South Wales,Australia,
Prasophyllum keltonii,https://id.biodiversity.org.au/name/apni/204872,dr15860,New South Wales,Australia,
Prasophyllum keltonii,https://id.biodiversity.org.au/name/apni/204872,dr15861,New South Wales,Australia,
Prasophyllum laxum,https://id.biodiversity.org.au/name/apni/216020,dr15865,South Australia,Australia,
Prasophyllum murfetii,https://id.biodiversity.org.au/node/apni/2919977,dr15860,South Australia,Australia,
Prasophyllum murfetii,https://id.biodiversity.org.au/node/apni/2919977,dr15865,South Australia,Australia,
Prasophyllum murfetii,https://id.biodiversity.org.au/node/apni/2919977,dr366,South Australia,Australia,
Prasophyllum niphopedium,https://id.biodiversity.org.au/name/apni/175173,dr15860,Victoria,Australia,
Prasophyllum niphopedium,https://id.biodiversity.org.au/name/apni/175173,dr376,Victoria,Australia,
Prasophyllum niphopedium,https://id.biodiversity.org.au/name/apni/175173,dr700,Victoria,,
Prasophyllum odoratum,https://id.biodiversity.org.au/name/apni/105679,dr15860,Queensland,Australia,
Prasophyllum odoratum,https://id.biodiversity.org.au/name/apni/105679,dr15865,Queensland,Australia,
Prasophyllum odoratum,https://id.biodiversity.org.au/name/apni/105679,dr376,Queensland,Australia,
Prasophyllum pallens,https://id.biodiversity.org.au/name/apni/163821,dr1411,New South Wales,Australia,
Prasophyllum pallens,https://id.biodiversity.org.au/name/apni/163821,dr15860,New South Wales,Australia,
Prasophyllum pallens,https://id.biodiversity.org.au/name/apni/163821,dr15861,New South Wales,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr1411,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr15860,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr15861,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr15863,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr15865,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr364,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr366,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr376,South Australia,Australia,
Prasophyllum pallidum,https://id.biodiversity.org.au/node/apni/2898209,dr8212,South Australia,Australia,
Prasophyllum patens,https://id.biodiversity.org.au/name/apni/105931,dr376,Queensland,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr15860,Australian Capital Territory,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr15860,New South Wales,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr15861,Australian Capital Territory,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr15861,New South Wales,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr15865,New South Wales,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr364,New South Wales,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr376,New South Wales,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr689,Australian Capital Territory,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr689,Australian Capital Territory,,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr820,Australian Capital Territory,Australia,
Prasophyllum petilum,https://id.biodiversity.org.au/node/apni/2899002,dr820,New South Wales,Australia,
Prasophyllum pruinosum,https://id.biodiversity.org.au/name/apni/106077,dr1411,South Australia,Australia,
Prasophyllum pruinosum,https://id.biodiversity.org.au/name/apni/106077,dr15860,South Australia,Australia,
Prasophyllum pruinosum,https://id.biodiversity.org.au/name/apni/106077,dr15861,South Australia,Australia,
Prasophyllum pruinosum,https://id.biodiversity.org.au/name/apni/106077,dr15865,South Australia,Australia,
Prasophyllum pruinosum,https://id.biodiversity.org.au/name/apni/106077,dr366,South Australia,Australia,
Prasophyllum pruinosum,https://id.biodiversity.org.au/name/apni/106077,dr376,South Australia,Australia,
Prasophyllum retroflexum,https://id.biodiversity.org.au/name/apni/163861,dr1411,New South Wales,Australia,
Prasophyllum retroflexum,https://id.biodiversity.org.au/name/apni/163861,dr1411,Victoria,Australia,
Prasophyllum retroflexum,https://id.biodiversity.org.au/name/apni/163861,dr15860,New South Wales,Australia,
Prasophyllum retroflexum,https://id.biodiversity.org.au/name/apni/163861,dr15861,New South Wales,Australia,
Prasophyllum roseum,https://id.biodiversity.org.au/name/apni/9178014,dr15860,Victoria,Australia,
Prasophyllum roseum,https://id.biodiversity.org.au/name/apni/9178014,dr376,Victoria,Australia,
Prasophyllum spicatum,https://id.biodiversity.org.au/node/apni/2914474,dr15860,South Australia,Australia,
Prasophyllum suaveolens,https://id.biodiversity.org.au/node/apni/2899901,dr15860,Victoria,Australia,
Prasophyllum suaveolens,https://id.biodiversity.org.au/node/apni/2899901,dr364,Victoria,Australia,
Prasophyllum suaveolens,https://id.biodiversity.org.au/node/apni/2899901,dr376,Victoria,Australia,
Prasophyllum subbisectum,https://id.biodiversity.org.au/node/apni/2900192,dr15860,Victoria,Australia,
Prasophyllum subbisectum,https://id.biodiversity.org.au/node/apni/2900192,dr364,Victoria,Australia,
Prasophyllum subbisectum,https://id.biodiversity.org.au/node/apni/2900192,dr376,Victoria,Australia,
Prasophyllum subbisectum,https://id.biodiversity.org.au/node/apni/2900192,dr8212,Victoria,Australia,
Prasophyllum validum,https://id.biodiversity.org.au/node/apni/2894520,dr15860,South Australia,Australia,
Prasophyllum validum,https://id.biodiversity.org.au/node/apni/2894520,dr15861,South Australia,Australia,
Prasophyllum validum,https://id.biodiversity.org.au/node/apni/2894520,dr15865,South Australia,Australia,
Prasophyllum validum,https://id.biodiversity.org.au/node/apni/2894520,dr366,South Australia,Australia,
Prasophyllum validum,https://id.biodiversity.org.au/node/apni/2894520,dr376,South Australia,Australia,
Prionospio thalanji,urn:lsid:biodiversity.org.au:afd.taxon:ca63fed3-4e50-4672-9587-069777bf7653,dr348,Western Australia,Australia,
Pristis clavata,urn:lsid:biodiversity.org.au:afd.taxon:ff66381a-e641-437a-bd54-dcea9ee41a63,dr15914,Western Australia,Australia,
Pristis clavata,urn:lsid:biodiversity.org.au:afd.taxon:ff66381a-e641-437a-bd54-dcea9ee41a63,dr348,Western Australia,Australia,
Pristis clavata,urn:lsid:biodiversity.org.au:afd.taxon:ff66381a-e641-437a-bd54-dcea9ee41a63,dr349,Western Australia,Australia,
Pristis pristis,urn:lsid:biodiversity.org.au:afd.taxon:4fc5aabd-2174-4c12-87ff-5e69007ecea2,dr364,Western Australia,Australia,
Pristis pristis,urn:lsid:biodiversity.org.au:afd.taxon:4fc5aabd-2174-4c12-87ff-5e69007ecea2,dr9952,Western Australia,Australia,
Pristis zijsron,urn:lsid:biodiversity.org.au:afd.taxon:6de028ef-6fca-4209-bb12-c67d5d4a3e09,dr349,Western Australia,Australia,
Pristis zijsron,urn:lsid:biodiversity.org.au:afd.taxon:6de028ef-6fca-4209-bb12-c67d5d4a3e09,dr9952,Western Australia,Australia,
Procellaria (Procellaria) aequinoctialis,urn:lsid:biodiversity.org.au:afd.taxon:e3e517b4-55d8-4cba-ac67-ce2b331b9e2c,dr2009,Western Australia,Australia,
Procellaria (Procellaria) aequinoctialis,urn:lsid:biodiversity.org.au:afd.taxon:e3e517b4-55d8-4cba-ac67-ce2b331b9e2c,dr359,Western Australia,Australia,
PROCELLARIIDAE,urn:lsid:biodiversity.org.au:afd.taxon:b2edc162-1323-4fe6-9152-8715d15cbc65,dr359,New South Wales,Australia,
PROCELLARIIDAE,urn:lsid:biodiversity.org.au:afd.taxon:b2edc162-1323-4fe6-9152-8715d15cbc65,dr359,South Australia,Australia,
PROCELLARIIDAE,urn:lsid:biodiversity.org.au:afd.taxon:b2edc162-1323-4fe6-9152-8715d15cbc65,dr359,Victoria,Australia,
PROCELLARIIDAE,urn:lsid:biodiversity.org.au:afd.taxon:b2edc162-1323-4fe6-9152-8715d15cbc65,dr359,Western Australia,Australia,
Procelsterna cerulea,urn:lsid:biodiversity.org.au:afd.taxon:b1d5b22c-0f01-4761-bc27-b21c027dff73,dr359,New South Wales,Australia,
Procelsterna cerulea,urn:lsid:biodiversity.org.au:afd.taxon:b1d5b22c-0f01-4761-bc27-b21c027dff73,dr359,,Australia,
Procelsterna cerulea,urn:lsid:biodiversity.org.au:afd.taxon:b1d5b22c-0f01-4761-bc27-b21c027dff73,dr570,New South Wales,Australia,
Procelsterna cerulea,urn:lsid:biodiversity.org.au:afd.taxon:b1d5b22c-0f01-4761-bc27-b21c027dff73,dr570,Queensland,Australia,
Procelsterna cerulea,urn:lsid:biodiversity.org.au:afd.taxon:b1d5b22c-0f01-4761-bc27-b21c027dff73,dr571,Queensland,Australia,
Proiphys kimberleyensis,https://id.biodiversity.org.au/taxon/apni/51266613,dr15860,Western Australia,Australia,
Proiphys kimberleyensis,https://id.biodiversity.org.au/taxon/apni/51266613,dr15863,Western Australia,Australia,
Prostanthera carrickiana,https://id.biodiversity.org.au/node/apni/2905559,dr15860,Western Australia,Australia,
Prostanthera carrickiana,https://id.biodiversity.org.au/node/apni/2905559,dr15863,Western Australia,Australia,
Prostanthera carrickiana,https://id.biodiversity.org.au/node/apni/2905559,dr725,Western Australia,Australia,
Prostanthera centralis,https://id.biodiversity.org.au/node/apni/2914158,dr15860,Western Australia,Australia,
Prostanthera centralis,https://id.biodiversity.org.au/node/apni/2914158,dr15861,Western Australia,Australia,
Prostanthera centralis,https://id.biodiversity.org.au/node/apni/2914158,dr15863,Western Australia,Australia,
Prostanthera centralis,https://id.biodiversity.org.au/node/apni/2914158,dr15865,Western Australia,Australia,
Prostanthera centralis,https://id.biodiversity.org.au/node/apni/2914158,dr15866,Western Australia,Australia,
Prostanthera centralis,https://id.biodiversity.org.au/node/apni/2914158,dr376,Western Australia,Australia,
Prostanthera ferricola,https://id.biodiversity.org.au/node/apni/2902228,dr15863,Western Australia,Australia,
Prostanthera ferricola,https://id.biodiversity.org.au/node/apni/2902228,dr364,Western Australia,Australia,
Prostanthera gilesii,https://id.biodiversity.org.au/taxon/apni/51288027,dr15860,New South Wales,Australia,
Prostanthera gilesii,https://id.biodiversity.org.au/taxon/apni/51288027,dr15861,New South Wales,Australia,
Prostanthera marifolia,https://id.biodiversity.org.au/node/apni/2897722,dr15860,New South Wales,Australia,
Prostanthera marifolia,https://id.biodiversity.org.au/node/apni/2897722,dr15861,New South Wales,Australia,
Prostanthera marifolia,https://id.biodiversity.org.au/node/apni/2897722,dr15865,New South Wales,Australia,
Prostanthera marifolia,https://id.biodiversity.org.au/node/apni/2897722,dr376,New South Wales,Australia,
Prostanthera nanophylla,https://id.biodiversity.org.au/node/apni/2916469,dr15860,Western Australia,Australia,
Prostanthera nanophylla,https://id.biodiversity.org.au/node/apni/2916469,dr15861,Western Australia,Australia,
Prostanthera nanophylla,https://id.biodiversity.org.au/node/apni/2916469,dr15863,Western Australia,Australia,
Prostanthera nanophylla,https://id.biodiversity.org.au/node/apni/2916469,dr15865,Western Australia,Australia,
Prostanthera palustris,https://id.biodiversity.org.au/node/apni/2918112,dr1411,New South Wales,Australia,
Prostanthera palustris,https://id.biodiversity.org.au/node/apni/2918112,dr15861,New South Wales,Australia,
Prostanthera palustris,https://id.biodiversity.org.au/node/apni/2918112,dr15870,New South Wales,Australia,
Prostanthera palustris,https://id.biodiversity.org.au/node/apni/2918112,dr376,New South Wales,Australia,
Prostanthera pedicellata,https://id.biodiversity.org.au/node/apni/2917436,dr15860,Western Australia,Australia,
Prostanthera pedicellata,https://id.biodiversity.org.au/node/apni/2917436,dr15861,Western Australia,Australia,
Prostanthera pedicellata,https://id.biodiversity.org.au/node/apni/2917436,dr15863,Western Australia,Australia,
Prostanthera pedicellata,https://id.biodiversity.org.au/node/apni/2917436,dr15865,Western Australia,Australia,
Prostanthera pedicellata,https://id.biodiversity.org.au/node/apni/2917436,dr376,Western Australia,Australia,
Prostanthera petrophila,https://id.biodiversity.org.au/node/apni/2891183,dr15861,Western Australia,Australia,
Prostanthera petrophila,https://id.biodiversity.org.au/node/apni/2891183,dr15863,Western Australia,Australia,
Prostanthera scutata,https://id.biodiversity.org.au/node/apni/2909080,dr15863,Western Australia,Australia,
Prostanthera splendens,https://id.biodiversity.org.au/node/apni/2918540,dr15861,Western Australia,Australia,
Prostanthera splendens,https://id.biodiversity.org.au/node/apni/2918540,dr15863,Western Australia,Australia,
Prostanthera splendens,https://id.biodiversity.org.au/node/apni/2918540,dr376,Western Australia,Australia,
Prostanthera tysoniana,https://id.biodiversity.org.au/node/apni/2889589,dr15861,Western Australia,Australia,
Prostanthera tysoniana,https://id.biodiversity.org.au/node/apni/2889589,dr15863,Western Australia,Australia,
Prostanthera tysoniana,https://id.biodiversity.org.au/node/apni/2889589,dr376,Western Australia,Australia,
Prostanthera verticillaris,https://id.biodiversity.org.au/node/apni/2906010,dr15861,Western Australia,Australia,
Prostanthera verticillaris,https://id.biodiversity.org.au/node/apni/2906010,dr15863,Western Australia,Australia,
Prostanthera verticillaris,https://id.biodiversity.org.au/node/apni/2906010,dr376,Western Australia,Australia,
Prosthechea radiata,ALA_Prosthechea_radiata,dr2287,Queensland,Australia,
Prymnbriareus nimberlinus,urn:lsid:biodiversity.org.au:afd.taxon:c4311828-1d1d-4d92-94b6-bf953034c6af,dr361,Western Australia,Australia,
Psammomoya ephedroides,https://id.biodiversity.org.au/node/apni/2895543,dr10574,Western Australia,Australia,
Psammomoya ephedroides,https://id.biodiversity.org.au/node/apni/2895543,dr15860,Western Australia,Australia,
Psammomoya ephedroides,https://id.biodiversity.org.au/node/apni/2895543,dr15863,Western Australia,Australia,
Psammomoya ephedroides,https://id.biodiversity.org.au/node/apni/2895543,dr15865,Western Australia,Australia,
Psammomoya ephedroides,https://id.biodiversity.org.au/node/apni/2895543,dr376,Western Australia,Australia,
Psammomoya grandiflora,https://id.biodiversity.org.au/node/apni/2917777,dr15863,Western Australia,Australia,
Psammomoya grandiflora,https://id.biodiversity.org.au/node/apni/2917777,dr364,Western Australia,Australia,
Psammomoya grandiflora,https://id.biodiversity.org.au/node/apni/2917777,dr671,Western Australia,Australia,
Psammomoya implexa,https://id.biodiversity.org.au/node/apni/2903339,dr15860,Western Australia,Australia,
Psammomoya implexa,https://id.biodiversity.org.au/node/apni/2903339,dr15863,Western Australia,Australia,
Psammomoya implexa,https://id.biodiversity.org.au/node/apni/2903339,dr15865,Western Australia,Australia,
Psephotus (Psephotellus) chrysopterygius,urn:lsid:biodiversity.org.au:afd.taxon:cb8040c3-f126-4138-96e6-801830dbb7a4,dr359,Queensland,Australia,
Psephotus (Psephotellus) dissimilis,urn:lsid:biodiversity.org.au:afd.taxon:a049c9f2-1944-4057-b8cc-3933f476779d,dr359,Northern Territory,Australia,
Pseudemoia pagenstecheri,urn:lsid:biodiversity.org.au:afd.taxon:32509547-85d6-4d13-86fc-df94d9df1e2f,dr10631,Victoria,Australia,
Pseudemoia pagenstecheri,urn:lsid:biodiversity.org.au:afd.taxon:32509547-85d6-4d13-86fc-df94d9df1e2f,dr340,Victoria,Australia,
Pseudemoia pagenstecheri,urn:lsid:biodiversity.org.au:afd.taxon:32509547-85d6-4d13-86fc-df94d9df1e2f,dr342,Victoria,Australia,
Pseudemoia pagenstecheri,urn:lsid:biodiversity.org.au:afd.taxon:32509547-85d6-4d13-86fc-df94d9df1e2f,dr346,Victoria,Australia,
Pseudemoia pagenstecheri,urn:lsid:biodiversity.org.au:afd.taxon:32509547-85d6-4d13-86fc-df94d9df1e2f,dr364,Victoria,Australia,
Pseudemoia pagenstecheri,urn:lsid:biodiversity.org.au:afd.taxon:32509547-85d6-4d13-86fc-df94d9df1e2f,dr635,Victoria,Australia,
Pseudemoia pagenstecheri,urn:lsid:biodiversity.org.au:afd.taxon:32509547-85d6-4d13-86fc-df94d9df1e2f,dr893,Victoria,Australia,
Pseudemoia rawlinsoni,urn:lsid:biodiversity.org.au:afd.taxon:e8b0a2a3-b85b-4201-a671-1d4038e6b7ed,dr10631,Victoria,Australia,
Pseudemoia rawlinsoni,urn:lsid:biodiversity.org.au:afd.taxon:e8b0a2a3-b85b-4201-a671-1d4038e6b7ed,dr340,Victoria,Australia,
Pseudemoia rawlinsoni,urn:lsid:biodiversity.org.au:afd.taxon:e8b0a2a3-b85b-4201-a671-1d4038e6b7ed,dr342,Victoria,Australia,
Pseudemoia rawlinsoni,urn:lsid:biodiversity.org.au:afd.taxon:e8b0a2a3-b85b-4201-a671-1d4038e6b7ed,dr346,Victoria,Australia,
Pseudemoia rawlinsoni,urn:lsid:biodiversity.org.au:afd.taxon:e8b0a2a3-b85b-4201-a671-1d4038e6b7ed,dr364,Victoria,Australia,
Pseudemoia rawlinsoni,urn:lsid:biodiversity.org.au:afd.taxon:e8b0a2a3-b85b-4201-a671-1d4038e6b7ed,dr893,Victoria,Australia,
Pseudemydura umbrina,urn:lsid:biodiversity.org.au:afd.taxon:8308a376-50a5-483b-ac9f-39d702b817ec,dr341,Western Australia,Australia,
Pseudemydura umbrina,urn:lsid:biodiversity.org.au:afd.taxon:8308a376-50a5-483b-ac9f-39d702b817ec,dr346,Western Australia,Australia,
Pseudemydura umbrina,urn:lsid:biodiversity.org.au:afd.taxon:8308a376-50a5-483b-ac9f-39d702b817ec,dr348,Western Australia,Australia,
Pseudocheirus occidentalis,urn:lsid:biodiversity.org.au:afd.taxon:df5c846f-14a9-4f0a-93f4-92710cdb4cd7,dr1902,Western Australia,Australia,
Pseudocheirus occidentalis,urn:lsid:biodiversity.org.au:afd.taxon:df5c846f-14a9-4f0a-93f4-92710cdb4cd7,dr341,Western Australia,Australia,
Pseudocheirus occidentalis,urn:lsid:biodiversity.org.au:afd.taxon:df5c846f-14a9-4f0a-93f4-92710cdb4cd7,dr346,Western Australia,Australia,
Pseudocheirus occidentalis,urn:lsid:biodiversity.org.au:afd.taxon:df5c846f-14a9-4f0a-93f4-92710cdb4cd7,dr348,Western Australia,Australia,
Pseudocheirus occidentalis,urn:lsid:biodiversity.org.au:afd.taxon:df5c846f-14a9-4f0a-93f4-92710cdb4cd7,dr364,Western Australia,Australia,
Pseudococcus markharveyi,urn:lsid:biodiversity.org.au:afd.taxon:1d0f8476-60de-4dfc-bac1-000866f6500b,dr348,Western Australia,Australia,
